0.013579000	0.215377000	-0.170891000
0.010493000	0.226649000	-0.173601000
0.020415000	0.230665000	-0.175927000
0.060064000	0.241075000	-0.140388000
0.057849000	0.251924000	-0.140969000
0.060421000	0.253476000	-0.126477000
0.062693000	0.243492000	-0.125203000
0.032816000	0.221959000	-0.172495000
0.026989000	0.233526000	-0.174706000
0.037539000	0.239213000	-0.169297000
0.041639000	0.228136000	-0.167291000
0.063728000	0.244642000	-0.094737000
0.061288000	0.255913000	-0.097883000
0.061621000	0.253554000	-0.078814000
0.064054000	0.245605000	-0.075060000
0.061356000	0.241296000	-0.046068000
0.059843000	0.248843000	-0.050007000
0.057381000	0.244103000	-0.041990000
0.058631000	0.236816000	-0.038629000
0.003053000	0.203717000	-0.151802000
0.002774000	0.194943000	-0.131875000
0.000054000	0.194932000	-0.131864000
0.000101000	0.203699000	-0.151795000
0.002775000	0.184867000	-0.100746000
-0.000016000	0.185229000	-0.102104000
0.000008000	0.189344000	-0.114917000
0.002675000	0.189349000	-0.114929000
0.050088000	0.193708000	-0.034423000
0.048220000	0.192557000	-0.034996000
0.045076000	0.189789000	-0.037207000
0.046747000	0.190102000	-0.037748000
0.042519000	0.187708000	-0.042453000
0.040749000	0.187610000	-0.041399000
0.011741000	0.181138000	-0.073010000
0.024751000	0.179697000	-0.065472000
0.023181000	0.181704000	-0.057373000
0.011383000	0.181514000	-0.061041000
0.052731000	0.198602000	-0.032538000
0.054894000	0.204898000	-0.031427000
0.051831000	0.201901000	-0.032377000
0.050232000	0.196108000	-0.033573000
0.033860000	0.182408000	-0.054311000
0.038556000	0.185284000	-0.047553000
0.036290000	0.186221000	-0.046298000
0.030837000	0.184140000	-0.051628000
0.057251000	0.221411000	-0.032802000
0.054051000	0.219337000	-0.032694000
0.053020000	0.209689000	-0.031966000
0.056605000	0.212526000	-0.031364000
0.005606000	0.210026000	-0.164000000
-0.000018000	0.211407000	-0.163068000
0.004196000	0.181990000	-0.089298000
-0.000052000	0.182583000	-0.089862000
0.005151000	0.180664000	-0.063000000
0.004920000	0.180352000	-0.074313000
-0.000097000	0.180357000	-0.074327000
0.063648000	0.245440000	-0.059233000
0.060971000	0.253860000	-0.062785000
0.056143000	0.237951000	-0.151639000
0.048876000	0.234159000	-0.161051000
0.044623000	0.246594000	-0.162562000
0.052275000	0.250076000	-0.152907000
0.063608000	0.245337000	-0.112058000
0.061384000	0.254679000	-0.113976000
0.002448000	0.222278000	-0.168107000
0.056845000	0.232522000	-0.036155000
0.054805000	0.230356000	-0.035104000
0.009389000	0.236732000	-0.175511000
0.018797000	0.239353000	-0.176919000
0.002106000	0.234325000	-0.172520000
0.008746000	0.244284000	-0.176833000
0.017565000	0.247336000	-0.177453000
0.024999000	0.242069000	-0.175490000
0.033303000	0.248453000	-0.169905000
0.023348000	0.249871000	-0.175716000
0.031136000	0.254094000	-0.169977000
0.040433000	0.255063000	-0.163059000
0.032069000	0.191692000	-0.024402000
0.034360000	0.189161000	-0.037512000
0.039051000	0.190791000	-0.034327000
0.036693000	0.193973000	-0.022843000
0.001963000	0.242603000	-0.175257000
-0.000128000	0.249326000	-0.176463000
0.008171000	0.251223000	-0.178478000
0.015534000	0.256326000	-0.177816000
-0.000140000	0.242620000	-0.175259000
0.023967000	0.281297000	-0.164977000
0.028009000	0.273543000	-0.166846000
0.022787000	0.272945000	-0.173494000
0.019894000	0.280051000	-0.170980000
0.032805000	0.277935000	-0.157463000
0.034181000	0.272339000	-0.159911000
0.029170000	0.261832000	-0.169266000
0.020600000	0.261222000	-0.176306000
0.015573000	0.284999000	-0.167432000
0.048861000	0.223294000	-0.025281000
0.047493000	0.215945000	-0.023246000
0.050617000	0.215231000	-0.032229000
0.051365000	0.226200000	-0.033398000
0.006256000	0.290216000	-0.163882000
0.016329000	0.287045000	-0.162529000
0.006307000	0.293554000	-0.155175000
0.017756000	0.290683000	-0.154738000
0.051343000	0.270067000	-0.133411000
0.055714000	0.265409000	-0.122774000
0.053982000	0.263046000	-0.139122000
0.048914000	0.279398000	-0.121338000
0.052169000	0.274719000	-0.113544000
0.058401000	0.258664000	-0.126139000
0.055437000	0.258099000	-0.140705000
0.046657000	0.263092000	-0.151937000
0.044051000	0.270838000	-0.147936000
0.048953000	0.257399000	-0.153157000
0.058557000	0.261251000	-0.112510000
0.057903000	0.252009000	-0.051294000
0.058481000	0.257084000	-0.063114000
0.056368000	0.253488000	-0.049088000
0.055548000	0.242539000	-0.040212000
0.054946000	0.269997000	-0.105768000
0.058406000	0.262090000	-0.093010000
0.051367000	0.280031000	-0.097163000
0.055845000	0.268990000	-0.085634000
0.049501000	0.298004000	-0.047001000
0.049366000	0.291556000	-0.068218000
0.045543000	0.301421000	-0.073315000
0.043602000	0.310282000	-0.053785000
0.033683000	0.292047000	-0.137658000
0.033313000	0.283755000	-0.149854000
0.027924000	0.287528000	-0.152956000
0.027248000	0.295518000	-0.140138000
0.042096000	0.285522000	-0.130778000
0.042622000	0.278334000	-0.141020000
0.018023000	0.297748000	-0.141603000
0.026362000	0.305284000	-0.120767000
0.034041000	0.301245000	-0.118236000
0.035384000	0.319167000	-0.055100000
0.034683000	0.316086000	-0.081108000
0.025124000	0.322472000	-0.085259000
0.024187000	0.326716000	-0.058792000
0.041909000	0.308406000	-0.077170000
0.034439000	0.309994000	-0.099545000
0.025663000	0.314841000	-0.102292000
0.015095000	0.325698000	-0.086472000
0.013632000	0.330898000	-0.060168000
0.006692000	0.299508000	-0.142122000
0.000000000	0.293554000	-0.155175000
0.000000000	0.299508000	-0.142122000
0.006315000	0.309078000	-0.122925000
0.016892000	0.307971000	-0.122336000
0.005716000	0.326687000	-0.086117000
0.005228000	0.331857000	-0.059482000
0.054216000	0.251986000	-0.042444000
0.052646000	0.238424000	-0.036290000
0.056794000	0.260233000	-0.061112000
0.055482000	0.264450000	-0.052653000
0.050574000	0.231477000	-0.027392000
0.052856000	0.241471000	-0.029491000
0.053499000	0.285287000	-0.042545000
0.055511000	0.273589000	-0.038433000
0.055126000	0.272804000	-0.059869000
0.052800000	0.281170000	-0.063764000
0.046452000	0.209418000	-0.021755000
0.045626000	0.204028000	-0.021004000
0.049006000	0.202109000	-0.029433000
0.049760000	0.207812000	-0.030399000
0.026169000	0.188879000	-0.025617000
0.016845000	0.186397000	-0.026404000
0.019412000	0.184304000	-0.043556000
0.028650000	0.186734000	-0.040463000
0.044817000	0.200560000	-0.021147000
0.043504000	0.198739000	-0.021337000
0.046105000	0.195742000	-0.029445000
0.047781000	0.198087000	-0.029104000
0.000006000	0.291199000	-0.163971000
0.053586000	0.274932000	-0.075460000
0.050191000	0.285603000	-0.083212000
0.056013000	0.265894000	-0.069364000
0.046229000	0.294061000	-0.089288000
0.043306000	0.193082000	-0.031164000
0.040947000	0.196616000	-0.021524000
0.055031000	0.257402000	-0.033454000
0.058499000	0.260053000	-0.073695000
0.015956000	0.317761000	-0.103837000
0.006003000	0.318765000	-0.104173000
0.041992000	0.301890000	-0.094541000
0.041780000	0.294816000	-0.112760000
0.047149000	0.287553000	-0.105645000
0.036966000	0.263160000	-0.162443000
0.009904000	0.184992000	-0.027399000
0.010568000	0.183523000	-0.045596000
0.000000000	0.326687000	-0.086117000
0.000000000	0.331857000	-0.059482000
0.000000000	0.318765000	-0.104173000
0.000000000	0.309078000	-0.122925000
-0.000106000	0.222582000	-0.168191000
-0.000155000	0.234341000	-0.172523000
-0.002243000	0.242636000	-0.175262000
-0.002415000	0.234357000	-0.172526000
-0.002668000	0.222293000	-0.168115000
-0.006244000	0.290220000	-0.163882000
-0.006307000	0.293554000	-0.155175000
-0.006692000	0.299508000	-0.142122000
-0.006315000	0.309078000	-0.122925000
-0.006003000	0.318765000	-0.104173000
-0.005716000	0.326687000	-0.086117000
-0.005228000	0.331857000	-0.059482000
-0.005722000	0.210017000	-0.164004000
-0.022792000	0.273201000	-0.173507000
-0.028011000	0.273667000	-0.166853000
-0.023949000	0.281354000	-0.164980000
-0.019841000	0.280213000	-0.170988000
-0.008428000	0.251377000	-0.178495000
-0.009071000	0.244431000	-0.176852000
-0.017841000	0.247646000	-0.177493000
-0.015717000	0.256604000	-0.177842000
-0.020753000	0.261532000	-0.176322000
-0.029241000	0.262071000	-0.169279000
-0.023570000	0.250242000	-0.175760000
-0.015523000	0.285067000	-0.167436000
-0.016329000	0.287045000	-0.162529000
-0.010304000	0.185012000	-0.027448000
-0.010898000	0.183545000	-0.045652000
-0.005181000	0.183399000	-0.046661000
-0.005005000	0.185224000	-0.028536000
-0.002665000	0.194920000	-0.131854000
-0.002850000	0.203680000	-0.151787000
-0.002829000	0.184852000	-0.100720000
-0.002659000	0.189324000	-0.114877000
-0.011941000	0.181163000	-0.073075000
-0.011649000	0.181538000	-0.061105000
-0.024514000	0.181526000	-0.057508000
-0.026412000	0.179521000	-0.065543000
-0.017286000	0.186418000	-0.026487000
-0.020197000	0.184211000	-0.043668000
-0.027027000	0.188830000	-0.025734000
-0.029920000	0.186667000	-0.040606000
-0.004304000	0.181999000	-0.089322000
-0.005115000	0.180362000	-0.074341000
-0.005407000	0.180675000	-0.063029000
-0.000163000	0.183048000	-0.046617000
-0.000198000	0.184877000	-0.028490000
-0.000128000	0.180669000	-0.063014000
-0.032390000	0.184097000	-0.051784000
0.004855000	0.183389000	-0.046635000
0.004611000	0.185214000	-0.028512000
-0.035545000	0.182506000	-0.054343000
-0.014047000	0.215506000	-0.170928000
-0.023697000	0.219970000	-0.173643000
-0.020862000	0.230994000	-0.175997000
-0.010883000	0.226775000	-0.173635000
-0.062713000	0.243925000	-0.125240000
-0.060355000	0.253791000	-0.126486000
-0.057789000	0.252252000	-0.140984000
-0.060116000	0.241486000	-0.140442000
-0.033932000	0.222251000	-0.172599000
-0.042299000	0.228531000	-0.167396000
-0.038020000	0.239583000	-0.169379000
-0.027380000	0.233910000	-0.174779000
-0.064079000	0.246104000	-0.075231000
-0.061542000	0.253809000	-0.078842000
-0.061206000	0.256135000	-0.097864000
-0.063724000	0.245051000	-0.094765000
-0.059045000	0.237636000	-0.038787000
-0.057585000	0.244796000	-0.042145000
-0.059930000	0.249469000	-0.050185000
-0.061623000	0.242073000	-0.046253000
-0.051496000	0.194247000	-0.034520000
-0.048292000	0.190565000	-0.037837000
-0.046320000	0.190059000	-0.037389000
-0.049313000	0.192867000	-0.035159000
-0.044115000	0.188062000	-0.042509000
-0.042133000	0.187800000	-0.041568000
-0.054019000	0.199233000	-0.032618000
-0.051255000	0.196477000	-0.033707000
-0.052749000	0.202333000	-0.032493000
-0.056046000	0.205620000	-0.031500000
-0.037769000	0.186310000	-0.046455000
-0.040191000	0.185519000	-0.047593000
-0.058015000	0.222213000	-0.032901000
-0.057598000	0.213311000	-0.031456000
-0.053795000	0.210173000	-0.032063000
-0.054647000	0.219881000	-0.032768000
-0.063752000	0.246111000	-0.059416000
-0.060928000	0.254326000	-0.062928000
-0.056247000	0.238318000	-0.151706000
-0.052234000	0.250368000	-0.152939000
-0.044701000	0.246878000	-0.162613000
-0.049163000	0.234491000	-0.161125000
-0.063598000	0.245763000	-0.112096000
-0.061317000	0.254935000	-0.113952000
-0.055183000	0.230926000	-0.035180000
-0.057281000	0.233252000	-0.036257000
-0.037449000	0.194051000	-0.022979000
-0.040152000	0.190924000	-0.034486000
-0.035544000	0.189207000	-0.037659000
-0.032871000	0.191713000	-0.024525000
-0.047789000	0.216084000	-0.023340000
-0.049039000	0.223420000	-0.025347000
-0.051642000	0.226502000	-0.033458000
-0.051056000	0.215485000	-0.032330000
-0.043602000	0.310282000	-0.053785000
-0.045543000	0.301421000	-0.073315000
-0.049366000	0.291556000	-0.068218000
-0.049501000	0.298004000	-0.047001000
-0.015095000	0.325698000	-0.086472000
-0.013632000	0.330898000	-0.060168000
